"check_in_count","average_stars","n_photo","review_count","scaled_capped_business_proximity","landmarks_nearby","scaled_capped_surrounding_children","scaled_capped_surrounding_youth","scaled_capped_surrounding_adults","scaled_capped_surrounding_elders","attribute_count","restaurantspricerange2","alcohol","wifi","isromantic","isintimate","istouristy","ishipster","isdivey","isclassy","istrendy","isupscale","iscasual","parking_garage","parking_street","parking_validated","parking_lot","parking_valet","bikeparking","outdoorseating","restaurantstableservice","byob","businessacceptscreditcards","hastv","restaurantsreservations","restaurantsdelivery"
3.66356164612965,3.6923,20,39,2.14678858952032,9,-0.490488006617039,0.470266959318054,-0.506234224659822,-0.394684177611007,13,3,"Full_bar","Free","0","0","0","0","0","1","1","0","0","0","1","0","0","0","1","1","1","0","1","0","1","1"
3.66356164612965,4,20,23,2.14678858952032,9,-0.516410349194862,0.520627154453464,-0.507519788918206,-0.310672169811321,13,3,"Full_bar","Free","0","0","0","0","0","1","1","0","0","0","1","0","0","0","1","1","1","0","1","0","1","1"
3.2188758248682,3.5455,0,11,0.771083730283555,19,0.0134498507570036,-0.270991781940687,0.404778623346555,0.28780487804878,16,2,"Full_bar","Free","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","1","0","1","1","1","1"
3.04452243772342,3,0,8,0.771083730283555,19,0.00144743984078162,-0.26731902590904,0.413626083678854,0.280070754716981,16,2,"Full_bar","Free","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","1","0","1","1","1","1"
4.21950770517611,3.614,37,57,0.513219691322738,15,0.834178444276621,1.95559185340207,1.2108249672632,1.13589743589744,12,2,"Full_bar","None","0","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","1","0","1","1","1","1"
4.17438726989564,3.6379,37,58,0.513219691322738,15,0.861805681201375,2.1250416990993,1.21462495288353,1.14375,12,2,"Full_bar","None","0","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","1","0","1","1","1","1"
3.29583686600433,3.3448,9,29,2.62720034332044,19,-0.657100730032006,-0.673370425195243,-0.613610916060957,-0.63827392120075,14,1,"Non_alcohol","None","0","0","0","0","0","1","1","0","1","0","1","0","0","0","1","1","0","1","1","0","0","1"
4.31748811353631,4.125,9,32,2.62720034332044,19,-0.655581689886014,-0.707049927721561,-0.586373916321146,-0.546757075471698,14,1,"Non_alcohol","None","0","0","0","1","0","0","1","0","1","0","1","0","0","0","1","0","0","1","1","0","0","1"
1.94591014905531,3.7143,0,21,3.64237018647133,11,-0.490488006617039,0.470266959318054,-0.506234224659822,-0.394684177611007,10,2,"Non_alcohol","Free","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","0","1","0","1","0","1","1"
1.6094379124341,3.4615,0,13,3.64237018647133,11,-0.516410349194862,0.520627154453464,-0.507519788918206,-0.310672169811321,10,2,"Non_alcohol","Free","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","0","1","1","1","0","1","1"
4.81218435537242,3.9104,18,67,1.61372659100056,17,0.0519293703024418,0,-0.49851023855161,-0.679674796747967,14,2,"Full_bar","None","0","0","0","1","0","0","1","0","1","0","1","0","0","0","1","1","0","0","1","0","0","1"
4.67282883446191,3.5455,18,55,1.61372659100056,17,0.0561244798263072,0,-0.452808141726348,-0.581957547169811,14,2,"Full_bar","None","0","0","0","1","0","0","1","0","1","0","1","0","0","0","1","1","0","0","1","0","0","1"
0,1.6,1,10,4.09482538615801,10,-0.490488006617039,0.470266959318054,-0.506234224659822,-0.394684177611007,7,1,"Non_alcohol","None","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","1"
0,2.25,1,4,4.09482538615801,10,-0.516410349194862,0.520627154453464,-0.507519788918206,-0.310672169811321,7,1,"Non_alcohol","None","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","1"
4.8283137373023,3.7907,7,43,0.850843015489053,14,-0.403675333549106,0.0800877954162626,-0.353082952194789,-0.450781738586617,13,1,"Non_alcohol","None","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","0","1","1","0","0","1"
5.06890420222023,3.9216,7,51,0.850843015489053,14,-0.398299258187082,0.126098076281552,-0.277742178665662,-0.372346698113208,13,1,"Non_alcohol","None","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","0","1","1","0","0","1"
2.83321334405622,4.4,1,10,0.478182219418922,11,0.0561009817671809,1.59435455055893,0.252747044199419,0.30462789243277,8,2,"Full_bar","Free","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1"
2.07944154167984,4.7692,1,13,0.478182219418922,11,0.0258368011579519,1.75369732013788,0.296852619675839,0.368926886792453,8,2,"Full_bar","Free","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1"
5.16478597392351,3.6222,3,45,2.01226293252949,17,-0.657100730032006,-0.673370425195243,-0.613610916060957,-0.63827392120075,9,1,"Non_alcohol","Free","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0","1"
4.94875989037817,3.2857,3,28,2.01226293252949,17,-0.655581689886014,-0.707049927721561,-0.586373916321146,-0.546757075471698,9,1,"Non_alcohol","Free","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0","1"
2.19722457733622,1.8333,2,6,2.56539134442606,13,-0.657100730032006,-0.673370425195243,-0.613610916060957,-0.63827392120075,4,1,"Non_alcohol","Free","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1"
3.09104245335832,2,2,9,2.56539134442606,13,-0.655581689886014,-0.707049927721561,-0.586373916321146,-0.546757075471698,4,1,"Non_alcohol","Free","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1"
4.18965474202643,4.0784,15,51,0.650781494487484,12,0.0561009817671809,1.59435455055893,0.252747044199419,0.30462789243277,8,2,"Beer_and_wine","None","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","1","0","1","1"
3.89182029811063,4.2364,15,55,0.650781494487484,12,0.0258368011579519,1.75369732013788,0.296852619675839,0.368926886792453,8,2,"Beer_and_wine","None","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0","1","1"
4.35670882668959,3.9565,19,46,1.12719142012394,19,0.834178444276621,1.95559185340207,1.2108249672632,1.13589743589744,9,1,"Non_alcohol","None","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","1","1","0","0"
4.30406509320417,3.9286,19,28,1.12719142012394,19,0.861805681201375,2.1250416990993,1.21462495288353,1.14375,9,1,"Non_alcohol","None","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","1","1","0","0"
4.23410650459726,3.7808,2,73,-0.255500202201474,10,0.807278742762614,0.326680618651422,0.629210711100146,1.03083176985616,18,2,"Full_bar","None","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","1","1","1","1"
3.78418963391826,3.0789,2,38,-0.255500202201474,10,0.786683553464809,0.349605248526632,0.61622691292876,1.0127358490566,18,2,"Full_bar","None","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","1","1","1","1"
3.17805383034795,2.8667,0,45,0.361240204970038,12,0.0561009817671809,1.59435455055893,0.252747044199419,0.30462789243277,15,1,"Full_bar","Free","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","1","1","1"
1.09861228866811,2.1111,0,9,0.361240204970038,12,0.0258368011579519,1.75369732013788,0.296852619675839,0.368926886792453,15,2,"Full_bar","Free","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","1","1","1"
5.51745289646471,4.4272,14,103,4.23666522476079,14,-0.657100730032006,-0.673370425195243,-0.613610916060957,-0.63827392120075,11,1,"Non_alcohol","None","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","1","0","1"
5.34710753071747,4.3636,14,88,4.23666522476079,14,-0.655581689886014,-0.707049927721561,-0.586373916321146,-0.546757075471698,11,1,"Non_alcohol","None","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","1","0","1"
3.25809653802148,3.625,2,8,0.692397244745614,15,0.834178444276621,1.95559185340207,1.2108249672632,1.13589743589744,12,2,"Non_alcohol","None","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","1","0","1"
2.77258872223978,3.0625,2,16,0.692397244745614,15,0.861805681201375,2.1250416990993,1.21462495288353,1.14375,12,2,"Non_alcohol","None","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","1","0","1"
0.693147180559945,3.1667,0,6,-0.329437017737153,8,-0.318660768871148,-0.334745546424379,-0.595221376653445,-0.155222013758599,5,1,"Non_alcohol","None","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0"
0,3.75,0,4,-0.329437017737153,8,-0.343694590193595,-0.33086845324141,-0.592084432717678,-0.11185141509434,5,1,"Non_alcohol","None","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","1","0","0"
1.6094379124341,2.4286,3,7,0.211906756175777,11,0.467256446218578,0.0982594048287479,0.805211318391437,0.692808005003127,8,1,"Non_alcohol","Free","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1"
0,1.5714,3,7,0.211906756175777,11,0.483589650805138,0.110530412543089,0.772936298529966,0.644811320754717,8,1,"Non_alcohol","Free","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1"
0,1,2,2,-0.272318712960196,8,2.27654907037796,1.92098412536369,1.88351393923292,1.05972482801751,9,1,"Non_alcohol","None","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","1"
1.6094379124341,2,2,4,-0.272318712960196,8,2.27921114528677,1.94301123095741,1.88654353562005,1.19003537735849,9,1,"Non_alcohol","None","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","1"
2.484906649788,3.8,1,10,0.86220047025924,17,0.834178444276621,1.95559185340207,1.2108249672632,1.13589743589744,10,1,"Non_alcohol","Free","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1","1","0","0"
3.17805383034795,3.1429,1,7,0.86220047025924,17,0.861805681201375,2.1250416990993,1.21462495288353,1.14375,10,1,"Non_alcohol","Free","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1","1","0","0"
2.19722457733622,3.5,1,10,1.22932165935016,19,0.0134498507570036,-0.270991781940687,0.404778623346555,0.28780487804878,11,1,"Non_alcohol","Free","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","1","0","0"
1.94591014905531,1.8,1,5,1.22932165935016,19,0.00144743984078162,-0.26731902590904,0.413626083678854,0.280070754716981,11,1,"Non_alcohol","Free","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","1","0","0"
3.80666248977032,3.5455,41,22,1.4791818097593,13,-0.657100730032006,-0.673370425195243,-0.613610916060957,-0.63827392120075,20,2,"Full_bar","Free","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","1","0","1","1","1","1"
2.39789527279837,3,41,9,1.4791818097593,13,-0.655581689886014,-0.707049927721561,-0.586373916321146,-0.546757075471698,20,2,"Full_bar","Free","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","1","0","1","1","1","1"
3.29583686600433,3,0,40,0.288686066210178,0,0,-0.21193405135011,-0.503767103789877,-0.203939962476548,5,2,"Full_bar","Free","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
2.94443897916644,3.4444,0,9,0.288686066210178,0,0,-0.184810408095185,-0.516735770825481,-0.170577830188679,5,2,"Full_bar","Free","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
4.60517018598809,4.0714,11,56,0.566450767806326,13,-0.403675333549106,0.0800877954162626,-0.353082952194789,-0.450781738586617,19,2,"Full_bar","Free","0","0","0","1","0","0","1","0","1","0","1","0","0","0","1","1","1","0","1","1","1","1"
4.18965474202643,4.5,11,32,0.566450767806326,13,-0.398299258187082,0.126098076281552,-0.277742178665662,-0.372346698113208,19,2,"Full_bar","Free","0","0","0","1","0","0","1","0","1","0","1","0","0","0","1","1","1","0","1","1","1","1"
4.60517018598809,3.38,7,50,0.916245741079296,13,-0.0443053907289531,-0.462099943851769,0.00518095382688403,0,18,2,"Full_bar","None","0","0","0","1","0","0","0","0","1","0","1","0","1","0","1","1","1","0","1","1","0","1"
4.17438726989564,3.1765,7,51,0.916245741079296,13,-0.0665460466799349,-0.472422995663294,0,0,18,2,"Full_bar","None","0","0","0","1","0","0","1","0","1","0","1","0","1","0","1","1","1","0","1","1","0","1"
2.77258872223978,4.92,4,25,-0.0453025386540702,11,0.69522062789945,1.33990097493747,1.40532898107908,1.19255784865541,16,2,"Non_alcohol","Free","0","1","0","0","0","1","0","0","1","0","1","0","0","0","1","1","1","1","1","1","1","1"
2.63905732961526,4.3158,4,19,-0.0453025386540702,11,0.704975574452687,1.45318581118648,1.36338107802488,1.13531839622642,16,2,"Non_alcohol","Free","1","1","0","1","0","0","1","0","1","0","1","0","0","0","1","0","1","1","1","1","1","1"
4.90527477843843,3.8222,41,135,1.9785063240251,8,-0.444456431833711,-0.432086162013169,0,-0.153971232020013,14,4,"Full_bar","Free","0","0","0","0","0","1","0","1","0","1","1","0","0","1","0","0","1","0","1","1","1","1"
4.58496747867057,3.8475,41,118,1.9785063240251,8,-0.443929799167722,-0.456076948737907,0.0324726724462872,-0.0924528301886792,14,4,"Full_bar","Free","0","0","0","0","0","1","0","1","0","1","1","0","0","1","0","0","1","0","1","1","1","1"
3.13549421592915,4.1111,4,9,1.46165790201694,12,0.834178444276621,1.95559185340207,1.2108249672632,1.13589743589744,12,2,"Full_bar","None","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","1","0","1","1","1","0"
2.99573227355399,3.8462,4,13,1.46165790201694,12,0.861805681201375,2.1250416990993,1.21462495288353,1.14375,12,2,"Full_bar","None","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","1","1","0","1","1","1","1"
2.56494935746154,3.1429,13,21,2.68960135138442,23,-0.757794799870536,-0.832525139094482,-1.03516596132314,-0.901938711694809,14,2,"Full_bar","Free","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","1","1","0","1"
1.6094379124341,4.3333,13,3,2.68960135138442,23,-0.745540075990592,-0.871733570554876,-1.00849981153411,-0.805837264150943,14,2,"Full_bar","Free","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","1","1","0","0"
2.70805020110221,3.9231,1,13,-0.375629183959114,14,2.27654907037796,1.935684753203,1.88351393923292,1.06760475297061,12,2,"Non_alcohol","Free","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","1","0","1"
2.83321334405622,3.1429,1,14,-0.375629183959114,14,2.27921114528677,2.04103191371066,1.88654353562005,1.19003537735849,12,2,"Non_alcohol","Free","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","1","0","1"
5.14166355650266,3.2,0,5,0.265039136295045,15,0.834178444276621,1.95559185340207,1.2108249672632,1.13589743589744,11,1,"Non_alcohol","Free","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","1","1","1","1"
3.55534806148941,2,0,3,0.265039136295045,15,0.861805681201375,2.1250416990993,1.21462495288353,1.14375,11,1,"Non_alcohol","Free","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","1","1","1","1"
1.79175946922805,2.4,0,5,2.12713933654378,7,-0.444456431833711,-0.432086162013169,0,-0.153971232020013,6,1,"Non_alcohol","Paid","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1"
1.79175946922805,1,0,3,2.12713933654378,7,-0.443929799167722,-0.456076948737907,0.0324726724462872,-0.0924528301886792,6,1,"Non_alcohol","Paid","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1"
3.43398720448515,4.75,2,24,0.54483377843181,22,0.0134498507570036,-0.270991781940687,0.404778623346555,0.28780487804878,15,2,"Full_bar","Free","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","1","0","1","1","0","0"
4.04305126783455,4.4667,2,30,0.54483377843181,22,0.00144743984078162,-0.26731902590904,0.413626083678854,0.280070754716981,15,2,"Full_bar","Free","0","0","0","0","1","0","1","0","1","0","1","0","0","0","1","1","1","0","1","1","0","0"
3.8286413964891,4.625,25,48,2.35900884306522,31,0.0134498507570036,-0.270991781940687,0.404778623346555,0.28780487804878,9,3,"Full_bar","None","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","1","1","0","1","0","1","0"
3.98898404656427,4.5,25,50,2.35900884306522,31,0.00144743984078162,-0.26731902590904,0.413626083678854,0.280070754716981,9,3,"Full_bar","None","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","1","1","0","1","0","1","0"
3.40119738166216,4.1429,4,35,4.03699855144835,11,-0.444456431833711,-0.432086162013169,0,-0.153971232020013,10,2,"Non_alcohol","None","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","1","1","0","0","0","1","1"
2.56494935746154,3.087,4,23,4.03699855144835,11,-0.443929799167722,-0.456076948737907,0.0324726724462872,-0.0924528301886792,10,2,"Non_alcohol","None","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","1","1","0","0","0","1","1"
4.79579054559674,3.6944,15,36,0.581624485998427,11,-0.403675333549106,0.0800877954162626,-0.353082952194789,-0.450781738586617,15,2,"Full_bar","Free","0","0","0","1","0","0","0","0","1","0","1","0","0","0","1","1","1","0","1","1","0","1"
4.54329478227,4,15,46,0.581624485998427,11,-0.398299258187082,0.126098076281552,-0.277742178665662,-0.372346698113208,15,2,"Full_bar","Free","0","0","0","1","0","0","0","0","1","0","1","0","0","0","1","1","1","0","1","1","0","1"
3.13549421592915,2.9375,4,16,0.575639835737485,13,0.203689718416226,1.56663774182022,0.0441424857191657,0.102939337085679,17,2,"Full_bar","Free","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","1","1","0","1","1","1","0"
3.17805383034795,3,4,12,0.575639835737485,13,0.15357336710693,1.68836873123541,0.0738409347908029,0.190212264150943,17,2,"Full_bar","Free","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","1","1","0","1","1","1","0"
3.29583686600433,3.8095,2,21,-0.33291692318302,0,-0.22879131154026,-0.589301209739166,-0.691306245611372,0.159599749843652,9,2,"Non_alcohol","None","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","0"
2.99573227355399,2.6,2,15,-0.33291692318302,0,-0.206223991315361,-0.617146669631936,-0.68039954768187,0.198054245283019,9,2,"Non_alcohol","None","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0"
0.693147180559945,3.2857,1,7,2.22982804483129,18,0.69522062789945,1.33990097493747,1.40532898107908,1.19255784865541,11,1,"Non_alcohol","None","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","1","0","1"
1.09861228866811,3.625,1,8,2.22982804483129,18,0.704975574452687,1.45318581118648,1.36338107802488,1.13531839622642,11,1,"Non_alcohol","None","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","1","0","1"
2.39789527279837,3.6923,0,26,-0.146230378410597,7,1.36077246736433,0.821346536675004,0.978061602110337,0.692370231394622,10,2,"Non_alcohol","None","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","1","1","1","1"
2.484906649788,4,0,25,-0.146230378410597,7,1.3861045775285,0.839375069498499,0.965096117602714,0.708018867924528,10,2,"Non_alcohol","None","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","1","1","1","1"
3.73766961828337,2.6176,8,34,1.00011602388482,26,0.0134498507570036,-0.270991781940687,0.404778623346555,0.28780487804878,16,2,"Full_bar","None","0","0","0","0","1","0","0","0","1","0","1","0","0","0","1","1","1","0","1","1","0","1"
2.63905732961526,2.3235,8,34,1.00011602388482,26,0.00144743984078162,-0.26731902590904,0.413626083678854,0.280070754716981,16,2,"Full_bar","None","0","0","0","1","1","0","0","0","1","0","1","0","0","0","1","1","1","0","1","1","0","1"
2.07944154167984,2.5,0,2,0.310874454844858,16,0.467256446218578,0.0982594048287479,0.805211318391437,0.692808005003127,10,1,"Non_alcohol","None","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1"
0,5,0,2,0.310874454844858,16,0.483589650805138,0.110530412543089,0.772936298529966,0.644811320754717,10,1,"Non_alcohol","None","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1"
4.48863636973214,3.9091,22,44,0.879327142936075,6,-0.490488006617039,0.470266959318054,-0.506234224659822,-0.394684177611007,8,2,"Non_alcohol","Free","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","1","0","0","0"
4.29045944114839,3.625,22,24,0.879327142936075,6,-0.516410349194862,0.520627154453464,-0.507519788918206,-0.310672169811321,8,2,"Non_alcohol","Free","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","0","1"
4.12713438504509,4,7,20,1.92813541672357,12,-0.444456431833711,-0.432086162013169,0,-0.153971232020013,15,1,"Non_alcohol","Free","0","1","0","1","0","1","1","0","1","0","1","0","0","0","1","1","0","0","1","0","0","1"
4.17438726989564,4.1053,7,19,1.92813541672357,12,-0.443929799167722,-0.456076948737907,0.0324726724462872,-0.0924528301886792,15,1,"Non_alcohol","Free","0","1","0","1","0","1","1","0","1","0","1","0","0","0","1","1","0","0","1","0","0","1"
2.484906649788,2.3077,3,13,0.895444266519833,19,0.834178444276621,1.95559185340207,1.2108249672632,1.13589743589744,9,2,"Non_alcohol","Free","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","1"
2.19722457733622,3,3,5,0.895444266519833,19,0.861805681201375,2.1250416990993,1.21462495288353,1.14375,9,2,"Non_alcohol","Free","0","1","0","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","1","0","1"
0.693147180559945,1,3,3,0.666709389381218,12,0.203689718416226,1.56663774182022,0.0441424857191657,0.102939337085679,7,1,"Non_alcohol","Free","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1"
1.38629436111989,1.5,3,4,0.666709389381218,12,0.15357336710693,1.68836873123541,0.0738409347908029,0.190212264150943,7,1,"Non_alcohol","Free","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1"
2.99573227355399,4.44,3,25,1.23514306812105,20,-0.757794799870536,-0.832525139094482,-1.03516596132314,-0.901938711694809,12,2,"Non_alcohol","None","1","1","0","0","0","1","0","0","0","0","1","0","0","0","1","1","1","1","1","0","1","0"
3.04452243772342,4.3571,3,28,1.23514306812105,20,-0.745540075990592,-0.871733570554876,-1.00849981153411,-0.805837264150943,12,2,"Non_alcohol","None","1","1","0","0","0","1","0","0","0","0","1","0","0","0","1","1","1","1","1","0","1","0"
1.79175946922805,4.2,2,5,2.9553703628522,7,-0.490488006617039,0.470266959318054,-0.506234224659822,-0.394684177611007,8,1,"Non_alcohol","None","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1"
0.693147180559945,3.6667,2,3,2.9553703628522,7,-0.516410349194862,0.520627154453464,-0.507519788918206,-0.310672169811321,8,1,"Non_alcohol","None","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1"
3.93182563272433,3.8077,9,26,1.13615244254635,9,-0.490488006617039,0.470266959318054,-0.506234224659822,-0.394684177611007,18,2,"Full_bar","Free","0","0","0","0","0","1","1","0","0","1","1","0","0","0","1","1","1","0","1","0","1","1"
3.80666248977032,3.4118,9,34,1.13615244254635,9,-0.516410349194862,0.520627154453464,-0.507519788918206,-0.310672169811321,18,2,"Full_bar","Free","0","0","0","0","0","1","1","0","0","1","1","0","0","0","1","1","1","0","1","0","1","1"
1.38629436111989,5,0,1,0.577706624650267,16,0.834178444276621,1.95559185340207,1.2108249672632,1.13589743589744,10,2,"Non_alcohol","Free","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","1","0","0","1","1","0","1"
1.38629436111989,3.5,0,4,0.577706624650267,16,0.861805681201375,2.1250416990993,1.21462495288353,1.14375,10,2,"Non_alcohol","Free","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","1","0","0","1","1","0","1"
0.693147180559945,4.6364,9,11,2.22049111008602,26,-0.657100730032006,-0.673370425195243,-0.613610916060957,-0.63827392120075,4,1,"Non_alcohol","Free","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1"
2.99573227355399,4.625,9,16,2.22049111008602,26,-0.655581689886014,-0.707049927721561,-0.586373916321146,-0.546757075471698,4,1,"Non_alcohol","Free","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1"
4.89034912822175,4.3475,14,118,0.00520531798520711,6,2.27654907037796,1.935684753203,1.88351393923292,1.06760475297061,15,2,"Full_bar","None","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","1","0","0"
4.66343909411207,4.1735,14,98,0.00520531798520711,6,2.27921114528677,2.04103191371066,1.88654353562005,1.19003537735849,15,2,"Full_bar","None","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","1","0","1"
3.40119738166216,3.1667,11,24,0.0138396596878167,2,-0.0443053907289531,-0.462099943851769,0.00518095382688403,0,18,2,"Full_bar","Free","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","1","0","1","1","0","1"
3.13549421592915,3.1739,11,23,0.0138396596878167,2,-0.0665460466799349,-0.472422995663294,0,0,18,2,"Full_bar","Free","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","1","1","0","1","1","0","1"
0,4.5,11,2,1.17113643718466,29,-0.757794799870536,-0.832525139094482,-1.03516596132314,-0.901938711694809,12,1,"Non_alcohol","Free","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","1","0","0","1","0","0","1"
3.36729582998647,4,11,19,1.17113643718466,29,-0.745540075990592,-0.871733570554876,-1.00849981153411,-0.805837264150943,12,2,"Non_alcohol","Free","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","1","0","1","1","0","0","1"
2.39789527279837,4.5,2,16,1.11947320397051,9,0.0561009817671809,1.59435455055893,0.252747044199419,0.30462789243277,12,2,"Non_alcohol","None","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","1","1","1","0","1","1","1"
2.63905732961526,3.6429,2,28,1.11947320397051,9,0.0258368011579519,1.75369732013788,0.296852619675839,0.368926886792453,12,2,"Non_alcohol","None","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","1","1","1","0","1","1","1"
3.2188758248682,4.0233,4,43,-0.345478094359993,4,1.6984212608336,1.13021285284059,1.3290190347864,1.05165728580363,10,2,"Non_alcohol","None","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","1","1","0","1"
2.39789527279837,3.3846,4,26,-0.345478094359993,4,1.725927266148,1.18458801289892,1.28759894459103,1.09280660377358,10,2,"Non_alcohol","None","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","1","1","0","1"
2.99573227355399,3.8889,3,9,0.164194917347011,19,0.792678102636027,1.50074013577663,0.788871387091264,0.693245778611632,5,2,"Non_alcohol","Free","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","0","0","1"
